№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
188;U+1F468 U+1F3FF U+200D U+2696 U+FE0F;👨🏿‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;man judge: dark skin tone;2015ˣ;dark skin tone | justice | man | scales
189;U+1F469 U+200D U+2696 U+FE0F;👩‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;woman judge;2010ˣ;judge | scales | woman
190;U+1F469 U+1F3FB U+200D U+2696 U+FE0F;👩🏻‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;woman judge: light skin tone;2015ˣ;judge | light skin tone | scales | woman
191;U+1F469 U+1F3FC U+200D U+2696 U+FE0F;👩🏼‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;woman judge: medium-light skin tone;2015ˣ;judge | medium-light skin tone | scales | woman
192;U+1F469 U+1F3FD U+200D U+2696 U+FE0F;👩🏽‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;woman judge: medium skin tone;2015ˣ;judge | medium skin tone | scales | woman
193;U+1F469 U+1F3FE U+200D U+2696 U+FE0F;👩🏾‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;woman judge: medium-dark skin tone;2015ˣ;judge | medium-dark skin tone | scales | woman
194;U+1F469 U+1F3FF U+200D U+2696 U+FE0F;👩🏿‍⚖️;—;;;;—;—;—;—;—;—;—;—;—;woman judge: dark skin tone;2015ˣ;dark skin tone | judge | scales | woman
195;U+1F468 U+200D U+1F33E;👨‍🌾;—;;;;—;—;—;—;—;—;—;—;—;man farmer;2010ˣ;farmer | gardener | man | rancher
196;U+1F468 U+1F3FB U+200D U+1F33E;👨🏻‍🌾;—;;;;—;—;—;—;—;—;—;—;—;man farmer: light skin tone;2015ˣ;farmer | gardener | light skin tone | man | rancher
197;U+1F468 U+1F3FC U+200D U+1F33E;👨🏼‍🌾;—;;;;—;—;—;—;—;—;—;—;—;man farmer: medium-light skin tone;2015ˣ;farmer | gardener | man | medium-light skin tone | rancher
198;U+1F468 U+1F3FD U+200D U+1F33E;👨🏽‍🌾;—;;;;—;—;—;—;—;—;—;—;—;man farmer: medium skin tone;2015ˣ;farmer | gardener | man | medium skin tone | rancher
199;U+1F468 U+1F3FE U+200D U+1F33E;👨🏾‍🌾;—;;;;—;—;—;—;—;—;—;—;—;man farmer: medium-dark skin tone;2015ˣ;farmer | gardener | man | medium-dark skin tone | rancher
200;U+1F468 U+1F3FF U+200D U+1F33E;👨🏿‍🌾;—;;;;—;—;—;—;—;—;—;—;—;man farmer: dark skin tone;2015ˣ;dark skin tone | farmer | gardener | man | rancher
201;U+1F469 U+200D U+1F33E;👩‍🌾;—;;;;—;—;—;—;—;—;—;—;—;woman farmer;2010ˣ;farmer | gardener | rancher | woman
202;U+1F469 U+1F3FB U+200D U+1F33E;👩🏻‍🌾;—;;;;—;—;—;—;—;—;—;—;—;woman farmer: light skin tone;2015ˣ;farmer | gardener | light skin tone | rancher | woman
203;U+1F469 U+1F3FC U+200D U+1F33E;👩🏼‍🌾;—;;;;—;—;—;—;—;—;—;—;—;woman farmer: medium-light skin tone;2015ˣ;farmer | gardener | medium-light skin tone | rancher | woman
204;U+1F469 U+1F3FD U+200D U+1F33E;👩🏽‍🌾;—;;;;—;—;—;—;—;—;—;—;—;woman farmer: medium skin tone;2015ˣ;farmer | gardener | medium skin tone | rancher | woman
205;U+1F469 U+1F3FE U+200D U+1F33E;👩🏾‍🌾;—;;;;—;—;—;—;—;—;—;—;—;woman farmer: medium-dark skin tone;2015ˣ;farmer | gardener | medium-dark skin tone | rancher | woman
206;U+1F469 U+1F3FF U+200D U+1F33E;👩🏿‍🌾;—;;;;—;—;—;—;—;—;—;—;—;woman farmer: dark skin tone;2015ˣ;dark skin tone | farmer | gardener | rancher | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
207;U+1F468 U+200D U+1F373;👨‍🍳;—;;;;—;—;—;—;—;—;—;—;—;man cook;2010ˣ;chef | cook | man
208;U+1F468 U+1F3FB U+200D U+1F373;👨🏻‍🍳;—;;;;—;—;—;—;—;—;—;—;—;man cook: light skin tone;2015ˣ;chef | cook | light skin tone | man
209;U+1F468 U+1F3FC U+200D U+1F373;👨🏼‍🍳;—;;;;—;—;—;—;—;—;—;—;—;man cook: medium-light skin tone;2015ˣ;chef | cook | man | medium-light skin tone
210;U+1F468 U+1F3FD U+200D U+1F373;👨🏽‍🍳;—;;;;—;—;—;—;—;—;—;—;—;man cook: medium skin tone;2015ˣ;chef | cook | man | medium skin tone
211;U+1F468 U+1F3FE U+200D U+1F373;👨🏾‍🍳;—;;;;—;—;—;—;—;—;—;—;—;man cook: medium-dark skin tone;2015ˣ;chef | cook | man | medium-dark skin tone
212;U+1F468 U+1F3FF U+200D U+1F373;👨🏿‍🍳;—;;;;—;—;—;—;—;—;—;—;—;man cook: dark skin tone;2015ˣ;chef | cook | dark skin tone | man
213;U+1F469 U+200D U+1F373;👩‍🍳;—;;;;—;—;—;—;—;—;—;—;—;woman cook;2010ˣ;chef | cook | woman
214;U+1F469 U+1F3FB U+200D U+1F373;👩🏻‍🍳;—;;;;—;—;—;—;—;—;—;—;—;woman cook: light skin tone;2015ˣ;chef | cook | light skin tone | woman
215;U+1F469 U+1F3FC U+200D U+1F373;👩🏼‍🍳;—;;;;—;—;—;—;—;—;—;—;—;woman cook: medium-light skin tone;2015ˣ;chef | cook | medium-light skin tone | woman
216;U+1F469 U+1F3FD U+200D U+1F373;👩🏽‍🍳;—;;;;—;—;—;—;—;—;—;—;—;woman cook: medium skin tone;2015ˣ;chef | cook | medium skin tone | woman
217;U+1F469 U+1F3FE U+200D U+1F373;👩🏾‍🍳;—;;;;—;—;—;—;—;—;—;—;—;woman cook: medium-dark skin tone;2015ˣ;chef | cook | medium-dark skin tone | woman
218;U+1F469 U+1F3FF U+200D U+1F373;👩🏿‍🍳;—;;;;—;—;—;—;—;—;—;—;—;woman cook: dark skin tone;2015ˣ;chef | cook | dark skin tone | woman
219;U+1F468 U+200D U+1F527;👨‍🔧;—;;;;—;—;—;—;—;—;—;—;—;man mechanic;2010ˣ;electrician | man | mechanic | plumber | tradesperson
220;U+1F468 U+1F3FB U+200D U+1F527;👨🏻‍🔧;—;;;;—;—;—;—;—;—;—;—;—;man mechanic: light skin tone;2015ˣ;electrician | light skin tone | man | mechanic | plumber | tradesperson
221;U+1F468 U+1F3FC U+200D U+1F527;👨🏼‍🔧;—;;;;—;—;—;—;—;—;—;—;—;man mechanic: medium-light skin tone;2015ˣ;electrician | man | mechanic | medium-light skin tone | plumber | tradesperson
222;U+1F468 U+1F3FD U+200D U+1F527;👨🏽‍🔧;—;;;;—;—;—;—;—;—;—;—;—;man mechanic: medium skin tone;2015ˣ;electrician | man | mechanic | medium skin tone | plumber | tradesperson
223;U+1F468 U+1F3FE U+200D U+1F527;👨🏾‍🔧;—;;;;—;—;—;—;—;—;—;—;—;man mechanic: medium-dark skin tone;2015ˣ;electrician | man | mechanic | medium-dark skin tone | plumber | tradesperson
224;U+1F468 U+1F3FF U+200D U+1F527;👨🏿‍🔧;—;;;;—;—;—;—;—;—;—;—;—;man mechanic: dark skin tone;2015ˣ;dark skin tone | electrician | man | mechanic | plumber | tradesperson
225;U+1F469 U+200D U+1F527;👩‍🔧;—;;;;—;—;—;—;—;—;—;—;—;woman mechanic;2010ˣ;electrician | mechanic | plumber | tradesperson | woman
226;U+1F469 U+1F3FB U+200D U+1F527;👩🏻‍🔧;—;;;;—;—;—;—;—;—;—;—;—;woman mechanic: light skin tone;2015ˣ;electrician | light skin tone | mechanic | plumber | tradesperson | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
227;U+1F469 U+1F3FC U+200D U+1F527;👩🏼‍🔧;—;;;;—;—;—;—;—;—;—;—;—;woman mechanic: medium-light skin tone;2015ˣ;electrician | mechanic | medium-light skin tone | plumber | tradesperson | woman
228;U+1F469 U+1F3FD U+200D U+1F527;👩🏽‍🔧;—;;;;—;—;—;—;—;—;—;—;—;woman mechanic: medium skin tone;2015ˣ;electrician | mechanic | medium skin tone | plumber | tradesperson | woman
229;U+1F469 U+1F3FE U+200D U+1F527;👩🏾‍🔧;—;;;;—;—;—;—;—;—;—;—;—;woman mechanic: medium-dark skin tone;2015ˣ;electrician | mechanic | medium-dark skin tone | plumber | tradesperson | woman
230;U+1F469 U+1F3FF U+200D U+1F527;👩🏿‍🔧;—;;;;—;—;—;—;—;—;—;—;—;woman mechanic: dark skin tone;2015ˣ;dark skin tone | electrician | mechanic | plumber | tradesperson | woman
231;U+1F468 U+200D U+1F3ED;👨‍🏭;—;;;;—;—;—;—;—;—;—;—;—;man factory worker;2010ˣ;assembly | factory | industrial | man | worker
232;U+1F468 U+1F3FB U+200D U+1F3ED;👨🏻‍🏭;—;;;;—;—;—;—;—;—;—;—;—;man factory worker: light skin tone;2015ˣ;assembly | factory | industrial | light skin tone | man | worker
233;U+1F468 U+1F3FC U+200D U+1F3ED;👨🏼‍🏭;—;;;;—;—;—;—;—;—;—;—;—;man factory worker: medium-light skin tone;2015ˣ;assembly | factory | industrial | man | medium-light skin tone | worker
234;U+1F468 U+1F3FD U+200D U+1F3ED;👨🏽‍🏭;—;;;;—;—;—;—;—;—;—;—;—;man factory worker: medium skin tone;2015ˣ;assembly | factory | industrial | man | medium skin tone | worker
235;U+1F468 U+1F3FE U+200D U+1F3ED;👨🏾‍🏭;—;;;;—;—;—;—;—;—;—;—;—;man factory worker: medium-dark skin tone;2015ˣ;assembly | factory | industrial | man | medium-dark skin tone | worker
236;U+1F468 U+1F3FF U+200D U+1F3ED;👨🏿‍🏭;—;;;;—;—;—;—;—;—;—;—;—;man factory worker: dark skin tone;2015ˣ;assembly | dark skin tone | factory | industrial | man | worker
237;U+1F469 U+200D U+1F3ED;👩‍🏭;—;;;;—;—;—;—;—;—;—;—;—;woman factory worker;2010ˣ;assembly | factory | industrial | woman | worker
238;U+1F469 U+1F3FB U+200D U+1F3ED;👩🏻‍🏭;—;;;;—;—;—;—;—;—;—;—;—;woman factory worker: light skin tone;2015ˣ;assembly | factory | industrial | light skin tone | woman | worker
239;U+1F469 U+1F3FC U+200D U+1F3ED;👩🏼‍🏭;—;;;;—;—;—;—;—;—;—;—;—;woman factory worker: medium-light skin tone;2015ˣ;assembly | factory | industrial | medium-light skin tone | woman | worker
240;U+1F469 U+1F3FD U+200D U+1F3ED;👩🏽‍🏭;—;;;;—;—;—;—;—;—;—;—;—;woman factory worker: medium skin tone;2015ˣ;assembly | factory | industrial | medium skin tone | woman | worker
241;U+1F469 U+1F3FE U+200D U+1F3ED;👩🏾‍🏭;—;;;;—;—;—;—;—;—;—;—;—;woman factory worker: medium-dark skin tone;2015ˣ;assembly | factory | industrial | medium-dark skin tone | woman | worker
242;U+1F469 U+1F3FF U+200D U+1F3ED;👩🏿‍🏭;—;;;;—;—;—;—;—;—;—;—;—;woman factory worker: dark skin tone;2015ˣ;assembly | dark skin tone | factory | industrial | woman | worker
243;U+1F468 U+200D U+1F4BC;👨‍💼;—;;;;—;—;—;—;—;—;—;—;—;man office worker;2010ˣ;architect | business | man | manager | office | white-collar
244;U+1F468 U+1F3FB U+200D U+1F4BC;👨🏻‍💼;—;;;;—;—;—;—;—;—;—;—;—;man office worker: light skin tone;2015ˣ;architect | business | light skin tone | man | manager | office | white-collar
245;U+1F468 U+1F3FC U+200D U+1F4BC;👨🏼‍💼;—;;;;—;—;—;—;—;—;—;—;—;man office worker: medium-light skin tone;2015ˣ;architect | business | man | manager | medium-light skin tone | office | white-collar
246;U+1F468 U+1F3FD U+200D U+1F4BC;👨🏽‍💼;—;;;;—;—;—;—;—;—;—;—;—;man office worker: medium skin tone;2015ˣ;architect | business | man | manager | medium skin tone | office | white-collar
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
247;U+1F468 U+1F3FE U+200D U+1F4BC;👨🏾‍💼;—;;;;—;—;—;—;—;—;—;—;—;man office worker: medium-dark skin tone;2015ˣ;architect | business | man | manager | medium-dark skin tone | office | white-collar
248;U+1F468 U+1F3FF U+200D U+1F4BC;👨🏿‍💼;—;;;;—;—;—;—;—;—;—;—;—;man office worker: dark skin tone;2015ˣ;architect | business | dark skin tone | man | manager | office | white-collar
249;U+1F469 U+200D U+1F4BC;👩‍💼;—;;;;—;—;—;—;—;—;—;—;—;woman office worker;2010ˣ;architect | business | manager | office | white-collar | woman
250;U+1F469 U+1F3FB U+200D U+1F4BC;👩🏻‍💼;—;;;;—;—;—;—;—;—;—;—;—;woman office worker: light skin tone;2015ˣ;architect | business | light skin tone | manager | office | white-collar | woman
251;U+1F469 U+1F3FC U+200D U+1F4BC;👩🏼‍💼;—;;;;—;—;—;—;—;—;—;—;—;woman office worker: medium-light skin tone;2015ˣ;architect | business | manager | medium-light skin tone | office | white-collar | woman
252;U+1F469 U+1F3FD U+200D U+1F4BC;👩🏽‍💼;—;;;;—;—;—;—;—;—;—;—;—;woman office worker: medium skin tone;2015ˣ;architect | business | manager | medium skin tone | office | white-collar | woman
253;U+1F469 U+1F3FE U+200D U+1F4BC;👩🏾‍💼;—;;;;—;—;—;—;—;—;—;—;—;woman office worker: medium-dark skin tone;2015ˣ;architect | business | manager | medium-dark skin tone | office | white-collar | woman
254;U+1F469 U+1F3FF U+200D U+1F4BC;👩🏿‍💼;—;;;;—;—;—;—;—;—;—;—;—;woman office worker: dark skin tone;2015ˣ;architect | business | dark skin tone | manager | office | white-collar | woman
255;U+1F468 U+200D U+1F52C;👨‍🔬;—;;;;—;—;—;—;—;—;—;—;—;man scientist;2010ˣ;biologist | chemist | engineer | man | mathematician | physicist | scientist
256;U+1F468 U+1F3FB U+200D U+1F52C;👨🏻‍🔬;—;;;;—;—;—;—;—;—;—;—;—;man scientist: light skin tone;2015ˣ;biologist | chemist | engineer | light skin tone | man | mathematician | physicist | scientist
257;U+1F468 U+1F3FC U+200D U+1F52C;👨🏼‍🔬;—;;;;—;—;—;—;—;—;—;—;—;man scientist: medium-light skin tone;2015ˣ;biologist | chemist | engineer | man | mathematician | medium-light skin tone | physicist | scientist
258;U+1F468 U+1F3FD U+200D U+1F52C;👨🏽‍🔬;—;;;;—;—;—;—;—;—;—;—;—;man scientist: medium skin tone;2015ˣ;biologist | chemist | engineer | man | mathematician | medium skin tone | physicist | scientist
259;U+1F468 U+1F3FE U+200D U+1F52C;👨🏾‍🔬;—;;;;—;—;—;—;—;—;—;—;—;man scientist: medium-dark skin tone;2015ˣ;biologist | chemist | engineer | man | mathematician | medium-dark skin tone | physicist | scientist
260;U+1F468 U+1F3FF U+200D U+1F52C;👨🏿‍🔬;—;;;;—;—;—;—;—;—;—;—;—;man scientist: dark skin tone;2015ˣ;biologist | chemist | dark skin tone | engineer | man | mathematician | physicist | scientist
261;U+1F469 U+200D U+1F52C;👩‍🔬;—;;;;—;—;—;—;—;—;—;—;—;woman scientist;2010ˣ;biologist | chemist | engineer | mathematician | physicist | scientist | woman
262;U+1F469 U+1F3FB U+200D U+1F52C;👩🏻‍🔬;—;;;;—;—;—;—;—;—;—;—;—;woman scientist: light skin tone;2015ˣ;biologist | chemist | engineer | light skin tone | mathematician | physicist | scientist | woman
263;U+1F469 U+1F3FC U+200D U+1F52C;👩🏼‍🔬;—;;;;—;—;—;—;—;—;—;—;—;woman scientist: medium-light skin tone;2015ˣ;biologist | chemist | engineer | mathematician | medium-light skin tone | physicist | scientist | woman
264;U+1F469 U+1F3FD U+200D U+1F52C;👩🏽‍🔬;—;;;;—;—;—;—;—;—;—;—;—;woman scientist: medium skin tone;2015ˣ;biologist | chemist | engineer | mathematician | medium skin tone | physicist | scientist | woman
265;U+1F469 U+1F3FE U+200D U+1F52C;👩🏾‍🔬;—;;;;—;—;—;—;—;—;—;—;—;woman scientist: medium-dark skin tone;2015ˣ;biologist | chemist | engineer | mathematician | medium-dark skin tone | physicist | scientist | woman
266;U+1F469 U+1F3FF U+200D U+1F52C;👩🏿‍🔬;—;;;;—;—;—;—;—;—;—;—;—;woman scientist: dark skin tone;2015ˣ;biologist | chemist | dark skin tone | engineer | mathematician | physicist | scientist | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
267;U+1F468 U+200D U+1F4BB;👨‍💻;—;;;;—;—;—;—;—;—;—;—;—;man technologist;2010ˣ;coder | developer | inventor | man | software | technologist
268;U+1F468 U+1F3FB U+200D U+1F4BB;👨🏻‍💻;—;;;;—;—;—;—;—;—;—;—;—;man technologist: light skin tone;2015ˣ;coder | developer | inventor | light skin tone | man | software | technologist
269;U+1F468 U+1F3FC U+200D U+1F4BB;👨🏼‍💻;—;;;;—;—;—;—;—;—;—;—;—;man technologist: medium-light skin tone;2015ˣ;coder | developer | inventor | man | medium-light skin tone | software | technologist
270;U+1F468 U+1F3FD U+200D U+1F4BB;👨🏽‍💻;—;;;;—;—;—;—;—;—;—;—;—;man technologist: medium skin tone;2015ˣ;coder | developer | inventor | man | medium skin tone | software | technologist
271;U+1F468 U+1F3FE U+200D U+1F4BB;👨🏾‍💻;—;;;;—;—;—;—;—;—;—;—;—;man technologist: medium-dark skin tone;2015ˣ;coder | developer | inventor | man | medium-dark skin tone | software | technologist
272;U+1F468 U+1F3FF U+200D U+1F4BB;👨🏿‍💻;—;;;;—;—;—;—;—;—;—;—;—;man technologist: dark skin tone;2015ˣ;coder | dark skin tone | developer | inventor | man | software | technologist
273;U+1F469 U+200D U+1F4BB;👩‍💻;—;;;;—;—;—;—;—;—;—;—;—;woman technologist;2010ˣ;coder | developer | inventor | software | technologist | woman
274;U+1F469 U+1F3FB U+200D U+1F4BB;👩🏻‍💻;—;;;;—;—;—;—;—;—;—;—;—;woman technologist: light skin tone;2015ˣ;coder | developer | inventor | light skin tone | software | technologist | woman
275;U+1F469 U+1F3FC U+200D U+1F4BB;👩🏼‍💻;—;;;;—;—;—;—;—;—;—;—;—;woman technologist: medium-light skin tone;2015ˣ;coder | developer | inventor | medium-light skin tone | software | technologist | woman
276;U+1F469 U+1F3FD U+200D U+1F4BB;👩🏽‍💻;—;;;;—;—;—;—;—;—;—;—;—;woman technologist: medium skin tone;2015ˣ;coder | developer | inventor | medium skin tone | software | technologist | woman
277;U+1F469 U+1F3FE U+200D U+1F4BB;👩🏾‍💻;—;;;;—;—;—;—;—;—;—;—;—;woman technologist: medium-dark skin tone;2015ˣ;coder | developer | inventor | medium-dark skin tone | software | technologist | woman
278;U+1F469 U+1F3FF U+200D U+1F4BB;👩🏿‍💻;—;;;;—;—;—;—;—;—;—;—;—;woman technologist: dark skin tone;2015ˣ;coder | dark skin tone | developer | inventor | software | technologist | woman
279;U+1F468 U+200D U+1F3A4;👨‍🎤;—;;;;—;—;—;—;—;—;—;—;—;man singer;2010ˣ;actor | entertainer | man | rock | singer | star
280;U+1F468 U+1F3FB U+200D U+1F3A4;👨🏻‍🎤;—;;;;—;—;—;—;—;—;—;—;—;man singer: light skin tone;2015ˣ;actor | entertainer | light skin tone | man | rock | singer | star
281;U+1F468 U+1F3FC U+200D U+1F3A4;👨🏼‍🎤;—;;;;—;—;—;—;—;—;—;—;—;man singer: medium-light skin tone;2015ˣ;actor | entertainer | man | medium-light skin tone | rock | singer | star
282;U+1F468 U+1F3FD U+200D U+1F3A4;👨🏽‍🎤;—;;;;—;—;—;—;—;—;—;—;—;man singer: medium skin tone;2015ˣ;actor | entertainer | man | medium skin tone | rock | singer | star
283;U+1F468 U+1F3FE U+200D U+1F3A4;👨🏾‍🎤;—;;;;—;—;—;—;—;—;—;—;—;man singer: medium-dark skin tone;2015ˣ;actor | entertainer | man | medium-dark skin tone | rock | singer | star
284;U+1F468 U+1F3FF U+200D U+1F3A4;👨🏿‍🎤;—;;;;—;—;—;—;—;—;—;—;—;man singer: dark skin tone;2015ˣ;actor | dark skin tone | entertainer | man | rock | singer | star
285;U+1F469 U+200D U+1F3A4;👩‍🎤;—;;;;—;—;—;—;—;—;—;—;—;woman singer;2010ˣ;actor | entertainer | rock | singer | star | woman
286;U+1F469 U+1F3FB U+200D U+1F3A4;👩🏻‍🎤;—;;;;—;—;—;—;—;—;—;—;—;woman singer: light skin tone;2015ˣ;actor | entertainer | light skin tone | rock | singer | star | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
287;U+1F469 U+1F3FC U+200D U+1F3A4;👩🏼‍🎤;—;;;;—;—;—;—;—;—;—;—;—;woman singer: medium-light skin tone;2015ˣ;actor | entertainer | medium-light skin tone | rock | singer | star | woman
288;U+1F469 U+1F3FD U+200D U+1F3A4;👩🏽‍🎤;—;;;;—;—;—;—;—;—;—;—;—;woman singer: medium skin tone;2015ˣ;actor | entertainer | medium skin tone | rock | singer | star | woman
289;U+1F469 U+1F3FE U+200D U+1F3A4;👩🏾‍🎤;—;;;;—;—;—;—;—;—;—;—;—;woman singer: medium-dark skin tone;2015ˣ;actor | entertainer | medium-dark skin tone | rock | singer | star | woman
290;U+1F469 U+1F3FF U+200D U+1F3A4;👩🏿‍🎤;—;;;;—;—;—;—;—;—;—;—;—;woman singer: dark skin tone;2015ˣ;actor | dark skin tone | entertainer | rock | singer | star | woman
291;U+1F468 U+200D U+1F3A8;👨‍🎨;—;;;;—;—;—;—;—;—;—;—;—;man artist;2010ˣ;artist | man | palette
292;U+1F468 U+1F3FB U+200D U+1F3A8;👨🏻‍🎨;—;;;;—;—;—;—;—;—;—;—;—;man artist: light skin tone;2015ˣ;artist | light skin tone | man | palette
293;U+1F468 U+1F3FC U+200D U+1F3A8;👨🏼‍🎨;—;;;;—;—;—;—;—;—;—;—;—;man artist: medium-light skin tone;2015ˣ;artist | man | medium-light skin tone | palette
